gender,weight_class,red_fid,r_fighter,blue_fid,b_fighter,rounds,Referee,bout_month,bout_day,bout_year,city,country,is_title_bout,winner,win_by,last_round
M,205.0,707,Phil Davis,1532,Anthony Johnson,3.0,Herb Dean,4.0,26.0,2014.0,Baltimore,USA,0.0,blue,Decision - Unanimous,3
M,145.0,1376,Max Holloway,963,Andre Fili,3.0,Kevin Mulhall,4.0,26.0,2014.0,Baltimore,USA,0.0,red,Submission,3
F,135.0,825,Jessamyn Duke,621,Bethe Correia,3.0,Kevin Mulhall,4.0,26.0,2014.0,Baltimore,USA,0.0,blue,Decision - Unanimous,3
M,185.0,2722,Luke Rockhold,305,Tim Boetsch,3.0,Mario Yamasaki,4.0,26.0,2014.0,Baltimore,USA,0.0,red,Submission,1
M,155.0,2112,Jim Miller,2060,Yancy Medeiros,3.0,Mario Yamasaki,4.0,26.0,2014.0,Baltimore,USA,0.0,red,Submission,1
M,155.0,511,Danny Castillo,353,Charlie Brenneman,3.0,Dan Miragliotta,4.0,26.0,2014.0,Baltimore,USA,0.0,red,KO/TKO,2
M,135.0,229,Chris Beal,3483,Patrick Williams,3.0,Herb Dean,4.0,26.0,2014.0,Baltimore,USA,0.0,red,KO/TKO,2
M,170.0,83,Thiago Alves,179,Seth Baczynski,3.0,Herb Dean,4.0,19.0,2014.0,Orlando,USA,0.0,red,Decision - Unanimous,3
M,265.0,3457,Fabricio Werdum,381,Travis Browne,5.0,John McCarthy,4.0,19.0,2014.0,Orlando,USA,0.0,red,Decision - Unanimous,5
M,145.0,2466,Estevan Payan,3463,Alex White,3.0,Jorge Ortiz,4.0,19.0,2014.0,Orlando,USA,0.0,blue,KO/TKO,1
M,155.0,522,Donald Cerrone,200,Edson Barboza,3.0,Jorge Alonso,4.0,19.0,2014.0,Orlando,USA,0.0,red,Submission,1
M,155.0,1994,Jorge Masvidal,1304,Pat Healy,3.0,Jorge Alonso,4.0,19.0,2014.0,Orlando,USA,0.0,red,Decision - Unanimous,3
M,155.0,807,Rafael Dos Anjos,2341,Khabib Nurmagomedov,3.0,John McCarthy,4.0,19.0,2014.0,Orlando,USA,0.0,blue,Decision - Unanimous,3
M,185.0,3210,Brad Tavares,2749,Yoel Romero,3.0,Jorge Ortiz,4.0,19.0,2014.0,Orlando,USA,0.0,blue,Decision - Unanimous,3
F,135.0,3207,Miesha Tate,482,Liz Carmouche,3.0,Herb Dean,4.0,19.0,2014.0,Orlando,USA,0.0,red,Decision - Unanimous,3
M,265.0,1815,Derrick Lewis,2011,Jack May,3.0,John McCarthy,4.0,19.0,2014.0,Orlando,USA,0.0,red,KO/TKO,1
M,125.0,2400,Dustin Ortiz,318,Ray Borg,3.0,Jorge Alonso,4.0,19.0,2014.0,Orlando,USA,0.0,red,Decision - Split,3
M,145.0,238,Mirsad Bektic,3018,Chas Skelly,3.0,Jorge Ortiz,4.0,19.0,2014.0,Orlando,USA,0.0,red,Decision - Majority,3
M,170.0,2070,Jordan Mein,2507,Hernani Perpetuo,3.0,Herb Dean,4.0,19.0,2014.0,Orlando,USA,0.0,red,Decision - Split,3
M,185.0,1909,Caio Magalhaes,3567,Luke Zachrich,3.0,John McCarthy,4.0,19.0,2014.0,Orlando,USA,0.0,red,KO/TKO,1
M,205.0,1523,Ryan Jimmo,2350,Sean O'Connell,3.0,Dan Miragliotta,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,KO/TKO,1
M,170.0,632,Patrick Cote,2330,Kyle Noke,3.0,Dan Miragliotta,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,Decision - Unanimous,3
M,185.0,285,Michael Bisping,1625,Tim Kennedy,5.0,Yves Lavigne,4.0,16.0,2014.0,Quebec City,Canada,0.0,blue,Decision - Unanimous,5
M,145.0,2555,Dustin Poirier,614,Akira Corassani,3.0,Dan Miragliotta,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,KO/TKO,2
F,135.0,1607,Sarah Kaufman,3038,Leslie Smith,3.0,Yves Lavigne,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,Decision - Unanimous,3
M,170.0,3141,Sam Stout,2331,KJ Noons,3.0,Philippe Chartier,4.0,16.0,2014.0,Quebec City,Canada,0.0,blue,KO/TKO,1
M,135.0,2755,George Roop,1651,Dustin Kimura,3.0,Philippe Chartier,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,Decision - Unanimous,3
M,155.0,300,Mark Bocek,726,Mike de la Torre,3.0,Yves Lavigne,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,Decision - Split,3
M,135.0,1046,Mitch Gagnon,1160,Tim Gorman,3.0,Dan Miragliotta,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,Decision - Unanimous,3
M,185.0,3192,Nordine Taleb,1217,Vik Grujic,3.0,Dan Miragliotta,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,Decision - Unanimous,3
M,170.0,3418,Richard Walsh,1446,Chris Indich,3.0,Philippe Chartier,4.0,16.0,2014.0,Quebec City,Canada,0.0,red,Decision - Unanimous,3
M,155.0,2312,Ramsey Nijem,699,Beneil Dariush,3.0,Neil Hall,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,red,KO/TKO,1
M,265.0,2762,Jared Rosholt,2387,Daniel Omielanczuk,3.0,Marc Goddard,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,red,Decision - Unanimous,3
M,145.0,1225,Clay Guida,1610,Tatsuya Kawajiri,3.0,Marc Goddard,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,red,Decision - Unanimous,3
M,185.0,1789,Thales Leites,3032,Trevor Smith,3.0,Neil Hall,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,red,KO/TKO,1
M,135.0,3524,Rani Yahya,237,Johnny Bedford,3.0,Neil Hall,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,none,Could Not Continue,1
M,145.0,2389,Alan Omer,51,Jim Alers,3.0,Marc Goddard,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,blue,Decision - Split,3
M,265.0,2326,Antonio Rodrigo Nogueira,2293,Roy Nelson,5.0,Leon Roberts,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,blue,KO/TKO,1
M,170.0,1408,John Howard,1723,Ryan LaFlare,3.0,Leon Roberts,4.0,11.0,2014.0,Abu Dhabi,United Arab Emirates,0.0,blue,Decision - Unanimous,3
M,185.0,951,Cezar Ferreira,796,CB Dollaway,3.0,Mario Yamasaki,3.0,23.0,2014.0,Natal,Brazil,0.0,blue,KO/TKO,1
M,155.0,2861,Leonardo Santos,2448,Norman Parke,3.0,Wernei Cardoso,3.0,23.0,2014.0,Natal,Brazil,0.0,none,Decision - Majority,3
M,185.0,1953,Ronny Markes,2859,Thiago Santos,3.0,Mario Yamasaki,3.0,23.0,2014.0,Natal,Brazil,0.0,blue,KO/TKO,1
M,205.0,1933,Fabio Maldonado,3383,Gian Villante,3.0,Herb Dean,3.0,23.0,2014.0,Natal,Brazil,0.0,red,Decision - Unanimous,3
M,125.0,995,Jussier Formiga,1561,Scott Jorgensen,3.0,Wernei Cardoso,3.0,23.0,2014.0,Natal,Brazil,0.0,red,Submission,1
M,145.0,1498,Rony Jason,2972,Steven Siler,3.0,Wernei Cardoso,3.0,23.0,2014.0,Natal,Brazil,0.0,red,KO/TKO,1
M,205.0,2782,Mauricio Rua,1319,Dan Henderson,5.0,Herb Dean,3.0,23.0,2014.0,Natal,Brazil,0.0,blue,KO/TKO,3
M,155.0,2570,Michel Prazeres,3184,Mairbek Taisumov,3.0,Mario Yamasaki,3.0,23.0,2014.0,Natal,Brazil,0.0,red,Decision - Unanimous,3
M,170.0,2505,Thiago Perpetuo,2712,Kenny Robertson,3.0,Herb Dean,3.0,23.0,2014.0,Natal,Brazil,0.0,blue,Submission,1
